lqr_sysid_csv,741,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,751,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,761,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,771,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,781,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,791,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,801,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,811,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,821,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,831,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,841,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,851,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,861,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,871,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,881,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,891,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,901,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,911,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,921,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,931,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,941,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,951,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,961,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,971,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,981,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,991,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1001,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1011,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1021,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1031,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1041,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1051,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1061,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1071,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1081,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1091,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1101,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1111,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1121,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1131,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1141,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1151,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1161,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1171,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1181,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1191,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1201,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1211,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1221,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1231,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1241,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1251,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1261,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1271,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1281,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1291,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1301,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1311,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1321,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1331,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1341,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1351,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1361,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1371,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1381,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
lqr_sysid_csv,1391,340,settle,0,-63,10,0,0,0,0,0,626,275,284,0,0,1
